Cantidad de simbolos = 4153
Longitud media = 9.394061652902844
Rendimiento = 0.9912673261159609
Redundancia = 0.008732673884039088

Diccionario de Codificación por Shannon-Fano

SIMBOLO				CODIFICACION
Cerró				11111101001001
servicios				11111101001010
salvo,				11111101001011
obligase				11111101001100
habemos				11111101001101
inexpugnable,				11111101001110
descubierto				11111101001111
amenazas,				11111101010000
sigas				11111101010001
Panza,				11111101010010
Sintió				11111101010011
padre.				11111101010100
despejan				11111101010101
responder,				11111101010110
recado				11111101010111
suspiro				11111101011000
necesaria				11111101011001
mirábanse				11111101011010
desmandada				11111101011011
compasivas.				11111101011100
preguntara				11111101011101
viejo				11111101011110
hablado				11111101011111
antifaces				1111110110000
felices				11111101100010
defensores				11111101100011
principal,				11111101100100
acrecentóseles				11111101100101
necesario				11111101100110
-Dilas				11111101100111
valerosas				11111101101000
llenas				11111101101001
empujaba				11111101101010
-Gracias				11111101101011
descolgado				11111101101100
averiguada				11111101101101
camaradas,				11111101101110
escuchar,				11111101101111
mudanza				11111101110000
Tabarca,				11111101110001
María!				11111101110010
sentarse				11111101110011
averiguado				11111101110100
abrazándonos				11111101110101
exceder				11111101110110
exceden				11111101110111
María,				11111101111000
esponja				11111101111001
sucedería				11111101111010
comenzado,				11111101111011
deso				11111101111100
perdono,				11111101111101
ventajas				11111101111110
bautice,				11111101111111
naval				1111111000000
contase				11111110000010
María;				11111110000011
conocer				11111110000100
cantidad				11111110000101
dese				11111110000110
parar				11111110000111
salía				11111110001000
perdido,				11111110001001
preeminencia				11111110001010
coger				11111110001011
oficina				11111110001100
verme				11111110001101
confirmación				11111110001110
paran				11111110001111
caramanchón				11111110010000
despertó				11111110010001
míos,				11111110010010
oficios				11111110010011
entrasen				11111110010100
ventaja,				11111110010101
cobarde				11111110010110
abrazar				11111110010111
ojeriza				11111110011000
amo;				11111110011001
siga,				11111110011010
locuras				11111110011011
desearme;				11111110011100
preguntado.				11111110011101
pareciera				11111110011110
averiguar,				11111110011111
arroyos				1111111010000
alfanje				11111110100010
vienen				11111110100011
sucede				11111110100100
adherentes,				11111110100101
suceda				11111110100110
soñado				11111110100111
cumpliéndosela,				11111110101000
tenga				11111110101001
partiésemos				11111110101010
guardado				11111110101011
pareciese				11111110101100
seco,				11111110101101
asieron				11111110101110
satisfaría				11111110101111
revolverse				11111110110000
dijeren				11111110110001
joya				11111110110010
agradecer				11111110110011
ahínco,				11111110110100
vejez				11111110110101
discreta,				11111110110110
usando				11111110110111
escuchaba				11111110111000
restaurarse				11111110111001
macange,				11111110111010
prestasen				11111110111011
naciones				11111110111100
saltaba				11111110111101
conmovió				11111110111110
echase				11111110111111
deseoso				1111111100000
viese				11111111000010
entendáis				11111111000011
fama?				11111111000100
intrépido				11111111000101
place				11111111000110
cadenas				11111111000111
-Pardiez,				11111111001000
tenia				11111111001001
satisfación				11111111001010
della				11111111001011
amigos.				11111111001100
comenzados				11111111001101
vencedor,				11111111001110
dello				11111111001111
cortaron				11111111010000
heridas.				11111111010001
tendido				11111111010010
riesgo,				11111111010011
padres				11111111010100
fatigado.				11111111010101
verse				11111111010110
oyendo				11111111010111
haga				11111111011000
remos,				11111111011001
alas,				11111111011010
callando,				11111111011011
encerraba				11111111011100
alcanzar				11111111011101
vivo,				11111111011110
Escuchóla				11111111011111
vivo.				1111111110000
fama.				11111111100010
dificultoso,				11111111100011
empresa				11111111100100
fatigar				11111111100101
Sevilla,				11111111100110
sospecha				11111111100111
camine				11111111101000
ido,				11111111101001
indicio				11111111101010
ido.				11111111101011
mundo!				11111111101100
pelada,				11111111101101
cuatrocientos				11111111101110
acuchillado				11111111101111
posar				11111111110000
Gabrio				11111111110001
faltaban				11111111110010
ignoraste				11111111110011
Salió,				11111111110100
rayaba				11111111110101
inclinada				11111111110110
principio.				11111111110111
llegaren				11111111111000
defensa.				11111111111001
discretas,				11111111111010
morisca				11111111111011
-Esta				11111111111100
verte				11111111111101
escuchado				11111111111110
estimado,				11111111111111
