Cantidad de simbolos = 4153
Longitud media = 9.339847443736884
Rendimiento = 0.9970212503081027
Redundancia = 0.0029787496918972645

Diccionario de Codificación por Huffman

SIMBOLO				CODIFICACION
padre.				10001111001110
despejan				10011001001110
responder,				10101110100010
recado				10010101001110
suspiro				10101101001000
necesaria				10011001110100
mirábanse				10101011101100
desmandada				10011001110101
compasivas.				10001111001100
preguntara				10110110111101
viejo				10110100001100
hablado				10101000011010
antifaces				10110011011010
felices				10010001101000
defensores				10010001101001
principal,				10110110111110
acrecentóseles				10100100000010
necesario				10001111100000
-Dilas				10101000011000
valerosas				10001111100001
llenas				10111010111010
empujaba				10100000001110
-Gracias				10110100001010
descolgado				10100000001111
averiguada				10110001000010
camaradas,				11000010011111
escuchar,				10010110101110
mudanza				10111010011110
Tabarca,				10000111001000
María!				10001011010101
sentarse				10101100111100
averiguado				10101100111101
abrazándonos				10010000010010
exceder				11000010011101
exceden				10111011101010
María,				10010011111010
esponja				10000110011100
sucedería				10101100111001
comenzado,				10010001110110
deso				10110001011000
perdono,				10001000110000
ventajas				10101100111010
bautice,				10110011110100
naval				10110111010110
contase				10100010111000
María;				10001011111000
conocer				10001011111001
cantidad				10110001101100
dese				10000110010110
parar				10110001101101
salía				10111000110110
perdido,				10111000110111
preeminencia				10001101010000
coger				10010010111000
oficina				10100111100110
verme				10010010111001
confirmación				10110111010100
paran				10111000110101
caramanchón				01101111101010
despertó				10100111100000
míos,				10000101011010
oficios				10001010111011
entrasen				10111000110010
ventaja,				10111000110011
cobarde				10111100010110
abrazar				10010110100011
ojeriza				10111111101110
amo;				10100001011100
siga,				10101100110110
locuras				10000001110111
desearme;				10111110001000
preguntado.				10100101100000
pareciera				10100010010110
averiguar,				10000001110100
arroyos				10000110110100
alfanje				11000011111110
vienen				11000011111000
sucede				10111101011001
adherentes,				11000010011010
suceda				11000010011011
soñado				10000110111100
cumpliéndosela,				10001011000111
tenga				10111001000110
partiésemos				10011100100000
guardado				10100111110010
pareciese				10110111110101
seco,				10100101010010
asieron				10011111100110
satisfaría				10010111110110
revolverse				10000100100100
dijeren				10010110011110
joya				10111111001000
agradecer				01101101111100
ahínco,				10100011111100
vejez				10100011111101
discreta,				11000011110100
usando				10001111011110
escuchaba				10001011000100
restaurarse				10111100001110
macange,				10100101010110
prestasen				10110110000100
naciones				10000110100100
saltaba				10111100001100
conmovió				10000110100101
echase				10001001011010
deseoso				00011101100111
viese				10101111101010
entendáis				10110101110110
fama?				10101000000100
intrépido				10010111110010
place				10010111110011
cadenas				10000000101000
-Pardiez,				10000000101001
tenia				10011100011000
satisfación				10011100011001
della				10101001110101
amigos.				10010111110001
comenzados				10111100111110
vencedor,				10111100111111
dello				10111011100011
cortaron				10011010011110
heridas.				10011010011111
tendido				10101101100001
riesgo,				10000000101110
padres				10000000101111
fatigado.				10011011100011
verse				10111000010011
oyendo				10001001101110
haga				10001001101111
remos,				10011011010110
alas,				10011011010111
callando,				10111111110011
encerraba				10011011010100
alcanzar				10011100011011
vivo,				11000011110010
Escuchóla				11000011110011
vivo.				11000011110000
fama.				10001010010110
dificultoso,				10001010010111
empresa				10010110101011
fatigar				10001001101100
Sevilla,				10101101100010
sospecha				10101101100011
camine				10100011011110
ido,				10111000010000
indicio				10000000101010
ido.				10111000010010
mundo!				10000000101011
pelada,				10011010011100
cuatrocientos				10001001100110
acuchillado				10101101100000
posar				10001001100111
Gabrio				10111011100010
faltaban				10111111000011
ignoraste				10011011100100
Salió,				10010111110000
rayaba				10101001110100
inclinada				10101101100111
principio.				10100011011100
llegaren				10100011011101
defensa.				10111101010110
discretas,				10111101110001
morisca				10111100110010
-Esta				10111101111110
verte				10100001111100
escuchado				01111010010101
estimado,				10100011010111
